krd_id;mno;valor;pb;vade;lcy_tutar;usd_tutar;valor_dt_usd_tutar;anapara_risk;faiz_risk
287082;12441;2024-11-29;EUR;2025-11-24;4557733.77;5165875.62;0.0;0.0;0.0
362419;12441;2025-01-04;EUR;2032-01-03;1170819.46;1316219.74;1169973.1;1040728.41;445431.76
528855;12441;2025-04-16;TRY;2026-04-11;4330188.38;123353.48;123353.48;4330188.38;558810.81
161979;12441;2025-06-14;TRY;2026-06-09;821118.86;24600.31;12300.16;410559.43;101880.32
359469;12441;2025-06-17;TRY;2027-06-07;473397.15;14182.74;10637.06;355047.86;72136.85
454297;12441;2025-09-14;CNY;2026-09-09;3429050.44;448350.31;448350.31;3429050.44;715128.47
462657;12441;2025-09-20;TRY;2027-09-10;1303642.77;33458.05;33458.05;1303642.77;233417.24
159592;12441;2025-10-02;EUR;2030-10-01;4163690.52;4679904.08;4679904.08;4163690.52;1042796.29
321975;12441;2025-10-07;CNY;2032-10-05;4238199.31;605789.56;605789.56;4238199.31;283535.53
405278;12441;2025-10-09;USD;2027-09-29;22197.85;22197.85;22197.85;22197.85;5331.92
484480;12441;2025-10-20;EUR;2026-10-15;4261979.67;4790379.1;4790379.1;4261979.67;1352113.05
185707;12441;2025-11-22;EUR;2026-11-17;2618968.15;3122614.12;3122614.12;2618968.15;790011.74
202828;12441;2025-12-09;TRY;2032-12-07;3177811.67;85546.01;85546.01;3177811.67;53228.35
262217;12441;2025-12-21;TRY;2026-12-16;4735477.31;127478.03;127478.03;4735477.31;1033754.7
166812;12614;2024-01-30;CNY;2025-01-24;1114337.13;153136.55;153136.55;1114337.13;434368.61
432592;12614;2024-03-08;EUR;2025-03-03;28925.31;31494.65;0.0;0.0;0.0
547826;12614;2024-05-11;TRY;2025-05-06;2245886.62;74096.24;0.0;0.0;0.0
322310;12614;2024-05-13;EUR;2031-05-12;1944234.95;2138681.54;1663418.98;1512182.74;131669.11
546784;12614;2024-06-24;USD;2025-06-19;1610001.91;1610001.91;0.0;0.0;0.0
224726;12614;2024-09-10;USD;2029-09-09;4802239.17;4802239.17;3735074.91;3735074.91;1281566.45
250161;12614;2024-10-26;TRY;2025-10-21;4161967.05;125492.75;0.0;0.0;0.0
173848;12614;2024-12-02;EUR;2025-11-27;4594687.91;4771124.61;0.0;0.0;0.0
528404;12614;2025-02-14;TRY;2026-02-09;2994523.28;89228.41;0.0;0.0;0.0
515819;12614;2025-03-08;CNY;2032-03-06;528312.01;74588.83;66301.18;469610.68;73196.65
399975;12614;2025-03-14;EUR;2030-03-13;1755708.89;1839224.61;1634866.32;1560630.12;662123.34
254450;12614;2025-03-17;EUR;2026-03-12;4948734.92;5184136.79;5184136.79;4948734.92;2303388.67
180810;12614;2025-03-21;TRY;2027-03-11;374398.68;11253.98;8440.48;280799.01;47806.03
490141;12614;2025-03-21;TRY;2026-03-16;246706.85;7415.72;7415.72;246706.85;45542.08
342075;12614;2025-04-01;CNY;2026-03-27;3772209.44;502131.68;502131.68;3772209.44;1529819.54
123346;12614;2025-06-06;USD;2030-06-05;601281.66;601281.66;534472.59;534472.59;45537.06
375313;12614;2025-06-18;TRY;2026-06-13;3897661.12;116771.96;116771.96;3897661.12;673126.08
308105;12614;2025-07-15;CNY;2026-07-10;3160415.93;396895.19;396895.19;3160415.93;852996.26
335360;12614;2025-07-26;CNY;2027-07-16;3017686.75;378970.8;284228.1;2263265.06;41417.75
186157;12614;2025-08-19;CNY;2027-08-09;4185178.49;556655.6;417491.7;3138883.87;751095.67
373629;12614;2025-09-24;USD;2026-09-19;1973604.47;1973604.47;1973604.47;1973604.47;369162.72
387741;12614;2025-10-10;TRY;2026-10-05;2053802.09;58141.34;58141.34;2053802.09;442183.59
266654;12614;2025-12-21;TRY;2026-12-16;1936720.43;52136.1;52136.1;1936720.43;765779.26
309679;12614;2026-02-04;EUR;2028-01-25;4955300.19;5737172.75;5737172.75;4955300.19;10901.66
336560;12614;2026-02-09;USD;2027-02-04;1802321.18;1802321.18;1802321.18;1802321.18;810864.3
167756;12871;2024-01-09;CNY;2025-12-29;1855409.92;254977.65;0.0;0.0;0.0
395155;12871;2024-02-15;TRY;2025-02-09;2650834.28;91486.95;0.0;0.0;0.0
283042;12871;2024-03-27;USD;2031-03-26;223155.32;223155.32;173565.25;173565.25;9152.67
142054;12871;2024-04-26;TRY;2025-04-21;3717230.78;124789.96;0.0;0.0;0.0
271789;12871;2024-04-28;TRY;2026-04-18;301863.56;10133.76;2533.44;75465.89;7841.85
549091;12871;2024-06-05;CNY;2025-05-31;261375.62;35467.43;0.0;0.0;0.0
169806;12871;2024-09-24;CNY;2026-09-14;2806824.47;353123.95;176561.98;1403412.24;87888.69
200584;12871;2024-12-04;CNY;2026-11-24;3381796.38;486796.42;243398.21;1690898.19;182490.19
374111;12871;2025-01-28;USD;2030-01-27;1279882.28;1279882.28;1137673.14;1137673.14;247304.86
339310;12871;2025-03-28;EUR;2026-03-23;1158589.43;1213701.32;1213701.32;1158589.43;54221.99
451992;12871;2025-04-30;USD;2026-04-25;2847300.48;2847300.48;2847300.48;2847300.48;300105.47
200872;12871;2025-10-25;EUR;2026-10-20;3423213.34;3847622.68;3847622.68;3423213.34;557127.97
211118;12871;2025-10-27;EUR;2027-10-17;2311820.94;2598440.06;2598440.06;2311820.94;91894.88
407957;12871;2025-11-04;CNY;2026-10-30;1828727.18;285693.83;285693.83;1828727.18;432859.72
450175;12871;2025-12-22;CNY;2026-12-17;562190.64;74137.17;74137.17;562190.64;115445.85
508256;12871;2025-12-25;TRY;2032-12-23;958251.0;25795.91;25795.91;958251.0;405819.3
145473;12871;2026-01-14;TRY;2027-01-09;2356220.66;69761.86;69761.86;2356220.66;920575.41
180559;13265;2024-01-16;CNY;2029-01-14;1420405.65;195197.67;130131.78;946937.1;231810.2
340104;13265;2024-03-03;TRY;2025-02-26;1465949.84;50801.9;0.0;0.0;0.0
493192;13265;2024-03-30;USD;2025-03-25;989631.42;989631.42;0.0;0.0;0.0
427027;13265;2024-04-01;USD;2025-03-27;929953.67;929953.67;0.0;0.0;0.0
238211;13265;2024-04-30;TRY;2025-04-25;1884128.91;63251.48;0.0;0.0;0.0
266335;13265;2024-06-10;USD;2025-06-05;2548502.73;2548502.73;0.0;0.0;0.0
446949;13265;2024-06-15;CNY;2025-06-10;1763436.21;239289.91;0.0;0.0;0.0
131841;13265;2024-06-18;CNY;2026-06-08;2839789.75;385345.97;96336.49;709947.44;5235.86
485879;13265;2024-06-28;EUR;2026-06-18;3267477.69;3596167.92;899041.98;816869.42;69301.16
327949;13265;2024-06-29;EUR;2025-06-24;1824449.82;2007979.41;0.0;0.0;0.0
499843;13265;2024-07-18;EUR;2025-07-13;532815.6;530874.72;0.0;0.0;0.0
130607;13265;2024-08-24;EUR;2031-08-23;71563.56;75184.48;66830.65;63612.05;25922.62
314953;13265;2024-10-02;USD;2026-09-22;630535.06;630535.06;315267.53;315267.53;9521.08
534383;13265;2024-10-11;TRY;2025-10-06;4422416.9;133345.9;0.0;0.0;0.0
433060;13265;2024-11-08;USD;2025-11-03;4647600.95;4647600.95;0.0;0.0;0.0
320656;13265;2025-01-23;TRY;2032-01-22;539045.75;16480.14;14649.01;479151.78;137718.87
122000;13265;2025-03-23;CNY;2026-03-18;4400891.46;621332.36;310666.18;2200445.73;358067.53
397574;13265;2025-04-28;TRY;2030-04-27;346565.68;9872.57;8775.62;308058.38;34899.59
208278;13265;2025-05-22;USD;2030-05-21;4670546.12;4670546.12;4151596.55;4151596.55;611668.56
260990;13265;2025-05-23;CNY;2027-05-13;4746226.28;631989.35;473992.01;3559669.71;824552.99
252119;13265;2025-07-03;TRY;2026-06-28;1870513.57;51855.43;51855.43;1870513.57;729032.66
472834;13265;2025-07-15;EUR;2026-07-10;3019075.58;3279472.18;3279472.18;3019075.58;333607.85
412682;13265;2025-09-04;TRY;2026-08-30;4794846.23;123059.95;123059.95;4794846.23;1170421.96
204273;13265;2025-11-18;EUR;2032-11-16;2351947.22;2804243.19;2804243.19;2351947.22;1146809.46
234243;13265;2026-01-03;CNY;2026-12-29;43565.37;6306.65;6306.65;43565.37;18399.83
423287;13265;2026-01-07;CNY;2033-01-05;3193103.41;462243.3;462243.3;3193103.41;730741.72
225691;13265;2026-01-16;USD;2027-01-11;4764405.6;4764405.6;4764405.6;4764405.6;811140.05
381115;13265;2026-01-16;USD;2028-01-06;285318.89;285318.89;285318.89;285318.89;141004.6
408182;13265;2026-01-19;TRY;2027-01-14;1279480.57;37882.25;37882.25;1279480.57;245404.37
429723;13265;2026-01-29;EUR;2027-01-24;3845952.95;4310425.17;4310425.17;3845952.95;15191.51
342365;13265;2026-02-05;EUR;2027-01-31;4751153.93;5500815.25;5500815.25;4751153.93;2185293.25
217380;13265;2026-02-21;CNY;2027-02-16;1929062.43;264373.91;264373.91;1929062.43;900872.15
360603;13344;2024-03-08;USD;2025-03-03;4817236.05;4817236.05;0.0;0.0;0.0
454253;13344;2024-03-09;TRY;2026-02-27;1153078.68;39959.48;0.0;0.0;0.0
131488;13344;2024-06-04;USD;2026-05-25;358509.06;358509.06;89627.26;89627.26;4669.58
368720;13344;2024-07-08;EUR;2025-07-03;162222.64;161631.71;0.0;0.0;0.0
537728;13344;2024-07-12;USD;2025-07-07;1614928.92;1614928.92;0.0;0.0;0.0
283118;13344;2024-07-19;EUR;2029-07-18;2008300.0;2000984.39;1556321.19;1562011.11;482982.51
431307;13344;2024-08-04;EUR;2025-07-30;2465510.21;2590258.37;0.0;0.0;0.0
397265;13344;2024-10-14;USD;2025-10-09;884293.38;884293.38;0.0;0.0;0.0
355817;13344;2024-11-16;TRY;2026-11-06;331425.5;10883.36;5441.68;165712.75;30772.86
332593;13344;2024-11-27;TRY;2025-11-22;4696009.67;154207.69;0.0;0.0;0.0
268317;13344;2024-12-04;USD;2025-11-29;1292088.51;1292088.51;0.0;0.0;0.0
454868;13344;2024-12-31;EUR;2029-12-30;2833439.91;2942244.42;2288412.33;2203786.6;632229.65
206782;13344;2025-01-08;CNY;2026-01-03;2187096.33;295787.05;0.0;0.0;0.0
216405;13344;2025-02-07;TRY;2026-02-02;2222624.74;66227.99;0.0;0.0;0.0
225752;13344;2025-02-21;EUR;2032-02-20;3109681.54;3480626.53;3093890.25;2764161.37;356761.09
263407;13344;2025-03-02;TRY;2030-03-01;1342625.85;40357.76;35873.56;1193445.2;359996.11
498555;13344;2025-03-30;USD;2026-03-25;3214773.11;3214773.11;3214773.11;3214773.11;1215023.5
422394;13344;2025-06-13;CNY;2026-06-08;3176740.5;475496.53;237748.26;1588370.25;256402.67
529632;13344;2025-12-10;EUR;2026-12-05;4260484.07;4691585.78;4691585.78;4260484.07;1853523.59
507330;13344;2025-12-11;TRY;2026-12-06;4786408.94;128849.1;128849.1;4786408.94;1573053.3
464228;13344;2026-02-10;EUR;2033-02-08;408260.6;472678.04;472678.04;408260.6;2429.15
541850;13350;2024-01-02;TRY;2025-12-22;396690.12;13381.12;0.0;0.0;0.0
182435;13350;2024-01-10;CNY;2025-12-30;180771.63;24842.34;0.0;0.0;0.0
337376;13350;2024-02-21;USD;2025-02-15;3920930.02;3920930.02;0.0;0.0;0.0
257246;13350;2024-04-01;TRY;2025-03-27;927013.55;31120.47;0.0;0.0;0.0
336361;13350;2024-05-05;EUR;2029-05-04;239989.78;263991.61;175994.41;159993.19;7455.68
492652;13350;2024-06-12;EUR;2025-06-07;1588020.57;1747766.68;0.0;0.0;0.0
138207;13350;2024-08-24;TRY;2025-08-19;631859.91;19816.78;0.0;0.0;0.0
301828;13350;2024-09-20;TRY;2025-09-15;2852960.71;85767.47;0.0;0.0;0.0
241462;13350;2024-10-14;CNY;2031-10-13;4647012.53;600937.96;534167.08;4130677.8;971535.42
426028;13350;2024-10-15;TRY;2025-10-10;1263165.23;38087.3;0.0;0.0;0.0
494010;13350;2024-10-26;TRY;2026-10-16;594926.54;17938.39;8969.2;297463.27;7838.16
379191;13350;2024-12-25;CNY;2031-12-24;2835644.24;408179.95;362826.62;2520572.66;379654.26
246888;13350;2024-12-30;CNY;2029-12-29;4966933.8;714970.78;556088.38;3863170.73;1471395.88
353788;13350;2025-03-16;USD;2026-03-11;251856.25;251856.25;251856.25;251856.25;30802.02
246740;13350;2025-03-21;CNY;2026-03-16;1559975.16;220242.43;110121.22;779987.58;119591.6
442635;13350;2025-04-13;TRY;2026-04-08;4554481.28;129742.89;129742.89;4554481.28;731221.97
394205;13350;2025-04-21;CNY;2030-04-20;4686755.68;623870.05;554551.16;4166005.05;673596.73
549068;13350;2025-04-25;USD;2026-04-20;4217244.75;4217244.75;4217244.75;4217244.75;310389.21
250902;13350;2025-06-14;CNY;2032-06-12;804935.01;120483.18;120483.18;804935.01;6198.0
277549;13350;2025-07-03;USD;2027-06-23;4200937.74;4200937.74;3150703.3;3150703.31;984909.85
356744;13350;2025-08-10;USD;2032-08-08;1965899.69;1965899.69;1965899.69;1965899.69;111859.69
206327;13350;2025-08-27;TRY;2026-08-22;731133.52;22158.65;22158.65;731133.52;255494.61
543156;13350;2025-08-31;USD;2030-08-30;4154336.83;4154336.83;4154336.83;4154336.83;1247131.92
151082;13350;2025-09-03;USD;2032-09-01;800357.46;800357.46;800357.46;800357.46;48661.73
483578;13350;2025-09-07;TRY;2027-08-28;1543198.27;39606.25;39606.25;1543198.27;303084.14
140081;13350;2025-09-21;EUR;2030-09-20;4616051.27;4652741.79;4652741.79;4616051.27;2061990.1
266113;13350;2025-11-14;USD;2026-11-09;4140089.04;4140089.04;4140089.04;4140089.04;652685.04
471191;13350;2025-11-14;EUR;2030-11-13;2163754.83;2579860.08;2579860.08;2163754.83;524926.92
168107;13350;2026-01-28;EUR;2027-01-23;2604495.7;2919038.26;2919038.26;2604495.7;569863.66
456935;13563;2023-12-18;TRY;2024-12-12;40588.48;1419.62;0.0;0.0;0.0
401741;13563;2024-02-05;USD;2031-02-03;3228798.89;3228798.89;2511288.03;2511288.03;573661.9
517034;13563;2024-03-01;CNY;2025-02-24;2259975.22;318576.29;0.0;0.0;0.0
428483;13563;2024-03-31;CNY;2025-03-26;3169996.65;446857.01;0.0;0.0;0.0
438204;13563;2024-04-10;TRY;2025-04-05;2963576.53;99489.27;0.0;0.0;0.0
479700;13563;2024-06-18;CNY;2029-06-17;3921362.8;532110.29;354740.19;2614241.87;434748.42
328653;13563;2024-11-26;EUR;2026-11-16;1455284.21;1649463.88;824731.94;727642.1;70635.86
323645;13563;2024-12-14;USD;2029-12-13;4608674.79;4608674.79;3584524.84;3584524.84;1299051.72
190144;13563;2024-12-15;CNY;2025-12-10;4056427.74;583906.98;0.0;0.0;0.0
286649;13563;2025-01-07;CNY;2026-12-28;4424151.5;598330.62;299165.31;2212075.75;78805.2
468393;13563;2025-01-27;CNY;2026-01-22;1930485.74;261082.54;0.0;0.0;0.0
520149;13563;2025-02-23;USD;2027-02-13;4146096.42;4146096.42;2073048.21;2073048.21;111840.95
206719;13563;2025-07-13;USD;2026-07-08;2266706.58;2266706.58;2266706.58;2266706.58;391233.56
191846;13563;2025-09-05;EUR;2026-08-31;2215698.85;2233310.25;2233310.25;2215698.85;557912.97
251963;13563;2025-10-05;TRY;2027-09-25;468591.28;13265.41;13265.41;468591.28;220237.9
464772;13563;2025-10-15;USD;2030-10-14;4358340.99;4358340.99;4358340.99;4358340.99;1842052.82
423808;13563;2025-11-07;EUR;2026-11-02;2868077.26;3419628.66;3419628.66;2868077.26;865729.12
400826;13563;2025-11-22;TRY;2026-11-17;2985323.77;86664.26;86664.26;2985323.77;1099345.48
540091;13563;2026-01-20;USD;2027-01-15;715681.31;715681.31;715681.31;715681.31;63624.07
508974;13563;2026-02-17;EUR;2027-02-12;1395089.04;1615213.31;1615213.31;1395089.04;172084.23
377217;14216;2024-01-26;CNY;2025-01-20;2808961.65;386018.44;0.0;0.0;0.0
164956;14216;2024-03-25;EUR;2025-03-20;601569.88;655005.33;0.0;0.0;0.0
454994;14216;2024-03-29;EUR;2029-03-28;2856440.35;3110168.42;2073445.61;1904293.57;71664.91
184610;14216;2024-05-02;USD;2029-05-01;383603.71;383603.71;255735.81;255735.81;26562.43
390414;14216;2024-05-11;CNY;2026-05-01;3892165.61;535367.95;133841.99;973041.4;510.85
399855;14216;2024-05-29;TRY;2029-05-28;807388.16;26637.33;17758.22;538258.77;23898.69
260671;14216;2024-07-09;CNY;2025-07-04;2439370.91;313942.34;0.0;0.0;0.0
239610;14216;2024-08-28;USD;2025-08-23;561695.55;561695.55;0.0;0.0;0.0
281700;14216;2024-10-07;TRY;2026-09-27;1955413.59;58960.16;29480.08;977706.8;189797.33
345480;14216;2024-10-27;EUR;2026-10-17;2638369.38;2740761.82;1370380.91;1319184.69;313900.0
169934;14216;2024-11-15;TRY;2025-11-10;4579877.43;150394.14;0.0;0.0;0.0
315586;14216;2024-12-23;USD;2025-12-18;3403246.95;3403246.95;0.0;0.0;0.0
310470;14216;2025-02-23;USD;2026-02-18;3115702.43;3115702.43;0.0;0.0;0.0
341414;14216;2025-05-26;CNY;2026-05-21;572985.52;76296.56;38148.28;286492.76;59203.73
143968;14216;2025-07-13;TRY;2027-07-03;1665464.04;46170.93;34628.2;1249098.03;254581.79
129825;14216;2025-08-30;EUR;2030-08-29;4099823.0;5032898.85;5032898.85;4099823.0;781836.25
437994;14216;2025-10-08;CNY;2026-10-03;4320207.3;617511.42;617511.42;4320207.3;471766.64
349723;14216;2025-12-30;TRY;2026-12-25;4333937.73;116668.67;116668.67;4333937.73;1653830.64
193374;14216;2026-02-07;TRY;2027-02-02;4655401.48;130866.38;130866.38;4655401.48;1041180.54
523162;14216;2026-02-14;CNY;2028-02-04;193746.08;26552.49;26552.49;193746.08;90847.54
126684;14389;2024-01-02;EUR;2025-12-22;1477781.82;1590858.01;0.0;0.0;0.0
390529;14389;2024-01-28;EUR;2026-01-17;3863291.99;4158901.49;0.0;0.0;0.0
335854;14389;2024-04-22;TRY;2026-04-12;1716619.98;57628.1;14407.02;429154.99;17573.9
197530;14389;2024-05-14;CNY;2025-05-09;2780769.17;382495.21;0.0;0.0;0.0
547314;14389;2024-05-31;USD;2029-05-30;2227617.04;2227617.04;1485078.03;1485078.03;90985.78
191583;14389;2024-08-05;CNY;2025-07-31;930546.86;131822.92;0.0;0.0;0.0
373093;14389;2024-09-09;EUR;2031-09-08;3196848.73;3320267.61;2951348.99;2841643.32;967169.09
135532;14389;2025-01-18;TRY;2027-01-08;1418996.77;43382.72;21691.36;709498.39;97201.28
491028;14389;2025-02-05;CNY;2026-01-31;4197333.48;541310.21;0.0;0.0;0.0
346816;14389;2025-03-01;USD;2026-02-24;2853681.12;2853681.12;0.0;0.0;0.0
393670;14389;2025-04-19;EUR;2027-04-09;3637194.7;3720592.21;2790444.16;2727896.03;1329.85
373887;14389;2025-05-11;CNY;2026-05-06;2018235.22;268740.49;268740.49;2018235.22;918196.11
340113;14389;2025-05-19;USD;2032-05-17;1436347.84;1436347.84;1276753.64;1276753.64;159906.3
309319;14389;2025-08-21;EUR;2027-08-11;1084527.85;1331354.78;998516.08;813395.89;263906.3
182026;14389;2025-10-07;EUR;2027-09-27;4238599.89;4764100.7;4764100.7;4238599.89;271058.46
327797;14389;2025-10-15;USD;2026-10-10;4804792.66;4804792.66;4804792.66;4804792.66;111471.19
344556;14389;2025-12-18;TRY;2026-12-13;4225030.49;113736.91;113736.91;4225030.49;1824156.91
548200;14389;2026-01-09;TRY;2027-01-04;1870434.73;55378.94;55378.94;1870434.73;109701.0
225323;14389;2026-01-14;USD;2027-01-09;591398.11;591398.11;591398.11;591398.11;250309.25
198413;14389;2026-02-05;USD;2027-01-31;3351513.95;3351513.95;3351513.95;3351513.95;113951.47
160809;14389;2026-02-14;CNY;2027-02-09;3412886.67;467728.87;467728.87;3412886.67;822846.98
382281;14565;2024-04-26;USD;2025-04-21;1253041.12;1253041.12;0.0;0.0;0.0
454084;14565;2024-05-29;EUR;2025-05-24;4807950.5;5288802.65;0.0;0.0;0.0
496073;14565;2024-06-02;EUR;2025-05-28;2325296.44;2559208.43;0.0;0.0;0.0
123201;14565;2024-09-08;USD;2025-09-03;4158914.22;4158914.22;0.0;0.0;0.0
425078;14565;2024-09-14;USD;2026-09-04;2136161.77;2136161.77;1068080.88;1068080.89;25633.94
475014;14565;2024-09-19;TRY;2025-09-14;728169.89;21890.7;0.0;0.0;0.0
404934;14565;2025-03-13;USD;2026-03-08;2008051.24;2008051.24;1004025.62;1004025.62;9312.34
274027;14565;2025-07-23;EUR;2027-07-13;2966720.53;3222601.48;2416951.11;2225040.4;771059.94
318515;14565;2025-07-25;TRY;2032-07-23;1963160.85;54423.85;54423.85;1963160.85;420509.05
289660;14565;2025-09-27;CNY;2026-09-22;1564749.46;204591.89;204591.89;1564749.46;355511.08
224752;14565;2025-11-10;CNY;2026-11-05;1845845.18;288368.1;288368.1;1845845.18;53437.22
451027;14565;2026-01-05;TRY;2031-01-04;2175730.46;64417.99;64417.99;2175730.46;691555.93
357000;14565;2026-01-25;TRY;2027-01-20;3449343.1;102126.5;102126.5;3449343.1;1160014.08
213827;14565;2026-02-21;CNY;2027-02-16;1942505.25;266216.22;266216.22;1942505.25;874127.36
214967;14663;2024-01-27;CNY;2025-01-21;2714402.42;373023.75;0.0;0.0;0.0
462714;14663;2024-02-07;CNY;2025-02-01;53458.47;7319.06;0.0;0.0;0.0
365377;14663;2024-03-14;CNY;2029-03-13;170835.28;24081.71;16054.47;113890.19;32937.04
501668;14663;2024-04-06;CNY;2025-04-01;1645182.08;230882.98;0.0;0.0;0.0
148455;14663;2024-05-27;TRY;2029-05-26;4563863.11;150570.86;100380.57;3042575.41;10040.5
394051;14663;2024-07-02;TRY;2031-07-01;4230529.59;129282.67;100553.19;3290411.9;1240832.61
141144;14663;2024-08-24;EUR;2029-08-23;2374725.21;2494879.9;1940462.14;1847008.5;360792.59
131768;14663;2024-10-05;EUR;2029-10-04;890242.47;924791.88;924791.88;890242.47;88134.0
451823;14663;2024-11-20;TRY;2031-11-19;1088639.16;35748.76;31776.68;967679.25;259940.15
153082;14663;2025-06-17;USD;2026-06-12;1305841.58;1305841.58;1305841.58;1305841.58;618381.28
339802;14663;2025-06-20;CNY;2030-06-19;3621670.47;542093.92;481861.26;3219262.64;295886.01
495871;14663;2025-06-20;EUR;2027-06-10;1510260.03;1818290.02;1363717.52;1132695.02;326768.35
401861;14663;2025-10-20;TRY;2026-10-15;560493.46;15867.08;15867.08;560493.46;162963.47
127231;14663;2025-12-17;CNY;2027-12-07;3454830.1;455595.18;455595.18;3454830.1;8118.85
345123;14663;2026-01-17;TRY;2028-01-07;439222.16;13004.28;13004.28;439222.16;74206.58
195420;14663;2026-01-21;USD;2027-01-16;4368075.18;4368075.18;4368075.18;4368075.18;1900767.91
157337;14663;2026-02-08;TRY;2027-02-03;687096.85;19314.74;19314.74;687096.85;104782.27
339500;14663;2026-02-24;EUR;2031-02-23;31678.02;36676.34;36676.34;31678.02;13990.6
185260;14684;2023-12-26;TRY;2025-12-15;2625962.37;91845.45;0.0;0.0;0.0
548214;14684;2024-01-16;TRY;2031-01-14;4961242.68;167352.3;130162.9;3858744.31;349194.92
514397;14684;2024-01-23;USD;2029-01-21;3151440.74;3151440.74;2100960.49;2100960.49;694787.63
159343;14684;2024-04-29;EUR;2031-04-28;986632.56;1078552.52;838874.18;767380.88;85379.65
164630;14684;2024-04-30;USD;2026-04-20;769759.43;769759.43;192439.86;192439.86;8897.94
488493;14684;2024-09-07;EUR;2026-08-28;1872231.99;1944512.16;486128.04;468058.0;34724.05
222523;14684;2024-09-14;EUR;2025-09-09;3368268.96;3498305.76;0.0;0.0;0.0
304037;14684;2024-10-03;CNY;2026-09-23;1545185.74;199818.86;99909.43;772592.87;95840.15
250138;14684;2024-10-12;TRY;2025-10-07;1924742.32;58035.35;0.0;0.0;0.0
204081;14684;2024-11-28;TRY;2025-11-23;4597440.69;150970.88;0.0;0.0;0.0
362747;14684;2024-12-14;CNY;2025-12-09;873566.08;125746.44;0.0;0.0;0.0
222103;14684;2025-01-19;USD;2026-01-14;4452122.88;4452122.88;0.0;0.0;0.0
324855;14684;2025-01-21;TRY;2026-01-16;877741.44;26835.02;0.0;0.0;0.0
274018;14684;2025-01-26;USD;2026-01-21;717381.83;717381.83;0.0;0.0;0.0
173598;14684;2025-03-20;CNY;2030-03-19;3562997.15;503035.68;447142.83;3167108.58;157229.35
210521;14684;2025-05-01;EUR;2026-04-26;2032535.31;2008296.24;2008296.24;2032535.31;620533.03
490974;14684;2025-05-12;USD;2026-05-07;4535604.93;4535604.93;4535604.93;4535604.93;627047.38
222457;14684;2025-05-26;CNY;2026-05-21;3593725.18;478526.71;478526.71;3593725.18;115358.58
525991;14684;2025-07-02;CNY;2026-06-27;2790193.96;350401.52;350401.52;2790193.96;158622.53
408410;14684;2025-09-02;CNY;2026-08-28;3949179.5;516357.49;516357.49;3949179.5;1523198.53
