krd_id;mno;pb;commitment_tutar
294777;39913;TRY;661887.05
201148;39941;CNY;192208.46
325311;39941;CNY;217765.35
444931;39941;USD;1082442.2
160406;39941;CNY;27904.26
153170;39941;TRY;115485.68
345957;39941;USD;397302.21
229518;39941;CNY;140607.04
472129;39941;USD;598487.88
227176;39941;USD;620359.85
461613;39941;EUR;903441.51
167814;39941;EUR;698971.67
515515;39941;TRY;786738.1
410570;39941;USD;292034.63
328088;39941;CNY;977672.7
487382;39941;TRY;900552.83
437418;39941;EUR;302376.34
449226;39941;TRY;1177264.81
122333;39941;CNY;163900.14
130934;39941;TRY;435007.94
435947;39941;EUR;49501.35
404730;39941;TRY;1572422.0
443851;39941;CNY;267110.53
167655;39941;TRY;1214808.09
297496;39941;USD;1434238.26
492309;39941;CNY;64457.78
362053;39941;EUR;3585.51
321786;39941;USD;128330.49
356454;39941;TRY;539375.33
354063;39941;CNY;1843806.0
526382;39941;TRY;99868.74
130526;39941;EUR;69532.68
457198;39941;TRY;505827.76
512693;39941;CNY;538225.0
340019;39941;USD;334600.44
146662;39941;EUR;225581.85
250868;39941;CNY;22827.49
540636;40231;EUR;925334.42
478293;40231;TRY;1223124.13
377530;40231;TRY;394814.82
142206;40231;EUR;337548.6
382069;40231;USD;558168.5
508694;40231;EUR;266029.82
324274;40231;EUR;508333.27
220025;40231;EUR;196017.38
299685;40231;EUR;53427.61
293627;40231;CNY;1079220.21
299918;40231;CNY;46877.87
338098;40231;CNY;340741.73
523263;40231;TRY;357891.39
206446;40231;CNY;268115.86
278765;40231;TRY;1476492.56
204917;40231;TRY;414058.98
370804;40231;TRY;691202.02
407496;40231;USD;889826.63
485275;40231;USD;547553.52
440801;40231;TRY;281806.62
417775;40231;TRY;965192.14
183300;40378;USD;1172619.41
469571;40378;EUR;598866.76
225371;40378;USD;140092.59
256608;40378;EUR;101946.95
144102;40378;EUR;247282.09
199094;40378;CNY;26689.47
428632;40378;USD;415561.98
384352;40378;EUR;559408.16
219917;40378;USD;298996.18
150718;40378;USD;30418.23
227738;40378;EUR;366426.01
506199;40378;USD;1301812.72
547389;40378;TRY;131730.88
161434;40378;EUR;380124.33
437581;40378;EUR;170110.82
513276;40378;EUR;1391938.12
265210;40378;TRY;1218044.12
393285;40378;EUR;446467.33
190227;40378;CNY;416412.99
168858;40378;EUR;58309.27
481635;40378;USD;238222.49
356934;40378;USD;232634.75
212042;40378;TRY;1062439.72
425112;40378;CNY;32937.34
187048;40456;EUR;29165.62
464511;40456;USD;844014.96
492851;40456;USD;1397398.41
195537;40456;USD;851039.79
187284;40456;TRY;760284.58
296356;40456;CNY;1155541.94
437526;40456;USD;73777.7
479958;40456;CNY;969828.29
520582;40456;TRY;174887.88
303772;40456;EUR;7658.15
350803;40456;TRY;1470858.73
430278;40456;TRY;819952.06
150792;40456;CNY;1127625.18
244559;40456;TRY;327545.02
130239;40456;TRY;401304.54
155744;40456;USD;30977.43
128769;40456;EUR;391810.76
339448;40456;EUR;310727.78
149450;40456;CNY;15729.54
398125;40456;EUR;153569.05
458398;40456;CNY;20045.15
460731;40456;TRY;289028.25
307811;40456;EUR;1752.75
454466;40456;USD;653068.89
353495;40501;USD;69516.58
412464;40501;CNY;237168.63
303831;40501;TRY;149848.12
206949;40501;USD;132762.19
356519;40501;CNY;1785656.11
388180;40501;EUR;413317.97
135878;40501;TRY;864647.41
534953;40501;CNY;228139.45
356933;40501;CNY;116349.82
301033;40501;EUR;762672.83
471640;40501;EUR;156693.36
140466;40501;USD;86928.21
501380;40501;USD;1227443.97
165886;40501;EUR;756547.36
349368;40501;TRY;983586.51
258940;40501;TRY;641135.51
501423;40501;CNY;1605680.26
534565;40501;EUR;1521098.59
292944;40501;USD;740252.72
542458;40501;CNY;282455.01
528911;40501;EUR;354346.69
198065;40501;CNY;53401.92
225734;40700;EUR;331765.88
442441;40700;EUR;26980.27
479349;40700;TRY;1056923.56
394893;40700;EUR;2031.88
473433;40700;EUR;57925.6
509884;40700;EUR;34780.63
329726;40700;EUR;1779829.46
282157;40700;TRY;1314790.49
400302;40700;CNY;1634013.2
379848;40700;CNY;409741.35
125615;40700;USD;166080.43
272340;40700;TRY;1438747.11
528509;40700;TRY;4159.3
302824;40700;CNY;555065.94
380845;40700;CNY;48225.1
371257;40700;TRY;1294223.9
281934;40700;EUR;21638.66
173729;40700;TRY;703876.21
512208;40700;CNY;11544.96
409058;40700;USD;1327843.72
497927;40700;USD;430463.49
204386;40700;EUR;1576619.94
396704;40700;USD;1020747.51
158970;40700;CNY;1417230.34
501245;40700;TRY;227986.59
391447;40700;EUR;1109110.72
172672;40981;EUR;400226.45
337910;40981;EUR;462183.05
265870;40981;TRY;295660.19
320104;40981;USD;386676.86
504288;40981;TRY;200013.36
356973;40981;CNY;327941.17
402029;40981;EUR;1119567.5
271957;40981;USD;258659.58
344290;40981;USD;5384.34
158538;40981;USD;512402.63
547422;40981;USD;596331.6
461070;40981;USD;467737.07
335631;40981;TRY;201276.84
525308;40981;USD;71767.35
412097;40981;TRY;70238.13
245478;40981;EUR;119063.16
200282;40989;CNY;885674.88
221272;40989;USD;3437.42
230036;40989;EUR;37293.66
448528;40989;EUR;296063.9
225013;40989;EUR;1573938.88
544399;40989;TRY;542171.68
394697;40989;USD;1570934.81
427694;40989;EUR;59599.57
161233;40989;CNY;1423926.71
311581;40989;USD;853179.15
383893;40989;TRY;989285.25
445401;40989;EUR;242954.61
272347;40989;EUR;622988.06
399696;40989;EUR;1125815.72
387819;40989;CNY;20803.85
402989;40989;USD;380261.21
408660;40989;TRY;1461679.88
219101;40989;TRY;878557.05
133780;40989;CNY;505706.4
152332;40989;USD;317606.34
392808;40989;TRY;900696.17
461750;40989;TRY;179503.08
328684;40989;TRY;74854.73
415498;40989;USD;1898746.86
189558;40989;USD;933660.11
536817;40989;USD;714528.6
414066;40989;USD;396458.51
499207;40989;USD;1212637.58
422846;40989;TRY;46022.85
135305;40989;EUR;330363.79
524929;40989;TRY;1085821.52
418290;40989;EUR;493705.39
430485;40989;EUR;1089000.51
238316;40989;EUR;1302686.32
167211;41370;USD;1181357.38
312774;41370;CNY;60120.95
315458;41370;EUR;468864.45
237076;41370;TRY;125891.96
159232;41370;CNY;240252.26
408719;41370;USD;112201.45
443018;41370;USD;43763.82
417158;41370;USD;34954.13
187456;41370;USD;1177576.22
531928;41370;USD;784046.0
496752;41370;EUR;1294686.34
263244;41370;EUR;1170927.7
275416;41370;TRY;648606.28
190193;41370;EUR;250262.48
265059;41370;TRY;34283.56
409951;41370;CNY;579764.55
465654;41370;EUR;771523.78
253320;41370;USD;98179.37
477947;41370;CNY;1448640.98
320211;41370;CNY;843237.56
273424;41370;EUR;264796.1
500063;41370;CNY;333733.14
412549;41370;CNY;977081.12
546343;41370;USD;803345.97
236524;41370;TRY;828513.52
245010;41370;USD;286029.29
347895;41370;TRY;540027.21
465038;41370;EUR;204882.67
448200;41370;USD;165888.28
429106;41370;USD;13677.64
370320;41370;CNY;19555.4
387796;41370;USD;691868.94
179479;41370;USD;905129.82
237608;41370;USD;138175.3
373996;41370;USD;222150.55
500121;41370;CNY;628294.49
307654;41382;CNY;1502887.3
171948;41382;CNY;789578.13
167391;41382;EUR;63181.96
484693;41382;USD;576774.51
313122;41382;CNY;96944.36
504085;41382;CNY;824460.52
313081;41382;USD;188377.27
266982;41382;CNY;72481.47
151970;41382;USD;207328.47
125530;41382;CNY;122288.75
437197;41382;EUR;567030.81
191938;41382;EUR;278958.28
280863;41382;EUR;284328.53
526937;41382;CNY;195977.03
351403;41382;USD;651072.1
217992;41382;USD;116527.85
301272;41382;TRY;722496.69
195323;41382;CNY;639215.61
336184;41382;USD;170171.23
203478;41382;USD;125096.07
503075;41382;EUR;110339.03
194857;41382;CNY;127238.26
453382;41382;USD;197906.23
470716;41382;TRY;784017.38
308083;41382;CNY;239543.78
366042;41382;CNY;331120.46
496894;41382;TRY;12378.21
317564;41382;TRY;1058728.54
332407;41382;TRY;1235648.63
167821;41382;USD;180591.93
313690;41623;USD;76440.72
146615;41623;EUR;436333.75
178138;41623;CNY;844115.42
355789;41623;USD;732901.1
177059;41623;CNY;125645.29
201568;41623;CNY;1272511.25
263021;41623;EUR;285241.12
230843;41623;USD;980789.43
316241;41623;EUR;51000.63
166147;41623;TRY;40502.29
125950;41623;EUR;278066.33
226897;41623;CNY;256894.98
511016;41623;EUR;603238.38
136898;41623;EUR;1269322.74
508229;41623;USD;577742.06
200048;41623;USD;768536.64
436348;41623;USD;54633.51
394848;41623;USD;115940.24
293132;41962;USD;1075316.66
471333;41962;TRY;867201.81
120942;41962;USD;6173.97
146089;41962;TRY;1056593.16
318291;41962;CNY;613904.96
260909;41962;TRY;363643.87
339561;41962;USD;294951.7
196505;41962;EUR;272910.06
194687;41962;EUR;348891.65
232732;41962;EUR;626073.14
319069;41962;CNY;200172.17
331274;41962;USD;1475657.98
149420;41962;USD;576624.73
414824;41962;TRY;445232.13
132877;41962;CNY;153188.72
390149;41962;CNY;74087.17
515822;41962;TRY;932988.97
313419;41962;EUR;124803.8
223323;41962;TRY;301365.99
398622;41962;USD;413258.11
220666;41962;USD;351101.96
443425;41962;TRY;59012.99
294049;41962;CNY;1273957.54
518241;41962;USD;38066.22
