krd_id;mno;krd_ref;lcy_tutar;usd_tutar;para_birimi;valor;vade;odeme_sablonu;krd_program;yapilandirma;teminat_tur_id;teminat;teminat_tutar;faiz_oran
244778;9364;24;2162386.63;293014.13;CNY;2026-01-11;2033-01-09;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1189317.72;0.7892
447996;9364;25;3940303.09;533930.63;CNY;2026-01-31;2027-01-26;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2448035.66;0.4361
466133;9364;26;4585198.11;136918.59;TRY;2026-02-25;2028-02-15;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3268592.4;0.6534
121296;9429;1;1795854.46;1795854.46;USD;2023-12-21;2025-12-10;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1104790.43;0.2906
486307;9429;2;295905.77;295905.77;USD;2024-01-29;2026-01-18;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;239561.59;0.0767
237013;9429;3;888924.45;30396.4;TRY;2024-03-30;2025-03-25;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;697317.17;0.7898
483573;9429;4;2825517.07;392062.9;CNY;2024-04-24;2026-04-14;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;2740145.66;0.3202
506603;9429;5;12433.3;13839.61;EUR;2024-06-08;2026-05-29;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;7199.32;0.8434
507792;9429;6;4529816.87;5042177.39;EUR;2024-06-10;2025-06-05;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4676688.63;0.613
236753;9429;7;3091364.73;3091364.73;USD;2024-06-17;2025-06-12;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2925948.91;0.723
507616;9429;8;4203592.3;134237.89;TRY;2024-07-26;2025-07-21;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;4788171.07;0.515
439952;9429;9;4664554.82;682728.13;CNY;2024-08-14;2026-08-04;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;5110764.78;0.3611
206264;9429;10;1839307.82;56457.55;TRY;2024-09-01;2026-08-22;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1799819.26;0.1685
459409;9429;11;4646165.46;4646165.46;USD;2024-09-29;2026-09-19;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3213517.14;0.0932
321674;9429;12;2165711.96;2165711.96;USD;2024-10-15;2025-10-10;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2410775.23;0.4798
297183;9429;13;1404669.21;1404669.21;USD;2024-10-16;2025-10-11;360_gun_tek_taksit;reeskont;0;300;Kefalet;1506398.61;0.0346
380958;9429;14;876668.91;116297.36;CNY;2024-10-27;2029-10-26;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;853778.61;0.6665
392504;9429;15;4236305.68;4236305.68;USD;2024-11-14;2025-11-09;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4656969.9;0.2373
522452;9429;16;4177768.45;4177768.45;USD;2024-12-26;2026-12-16;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;5505468.13;0.5577
311856;9429;17;1659914.06;1659914.06;USD;2025-01-15;2030-01-14;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1482918.63;0.0415
383465;9429;18;1147992.05;149946.6;CNY;2025-02-16;2030-02-15;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;720301.64;0.879
224806;9429;19;3109681.54;3259192.78;EUR;2025-02-21;2032-02-20;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4140203.69;0.2904
370958;9429;20;530591.1;65336.54;CNY;2025-06-06;2026-06-01;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;438425.31;0.2726
508382;9429;21;4831997.27;595008.08;CNY;2025-06-08;2026-06-03;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;5494698.37;0.8884
517069;9429;22;1393472.86;1427261.85;EUR;2025-07-17;2026-07-12;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1101470.44;0.1257
316848;9429;23;1963160.85;57602.63;TRY;2025-07-25;2032-07-23;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1618758.23;0.4284
316026;9429;24;3745322.43;553881.15;CNY;2025-08-07;2032-08-05;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4524602.17;0.8421
400835;9429;25;2333801.73;273789.93;CNY;2025-10-12;2027-10-02;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1386090.2;0.9212
372006;9429;26;4326993.39;114859.97;TRY;2025-11-24;2026-11-19;360_gun_tek_taksit;reeskont;0;200;Ipotek;3074367.99;0.5937
158902;9429;27;4840892.94;4752969.55;EUR;2025-12-04;2027-11-24;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;5007534.92;0.2414
183300;9429;28;305518.91;305518.91;USD;2026-01-04;2033-01-02;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;195624.76;0.4809
422330;9429;29;3681793.62;106625.63;TRY;2026-01-13;2027-01-08;360_gun_tek_taksit;reeskont;0;300;Kefalet;4766926.72;0.2049
439203;9429;30;4156828.22;120382.74;TRY;2026-01-19;2027-01-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;4730822.81;0.3274
251963;9429;31;1296506.47;1296506.47;USD;2026-02-11;2028-02-01;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;847563.97;0.7747
533954;9813;1;3110777.6;3110777.6;USD;2024-01-08;2025-12-28;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;3262375.36;0.6614
220801;9813;2;3128834.38;3128834.38;USD;2024-01-26;2031-01-24;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2837013.96;0.2404
529103;9813;3;498004.15;16493.59;TRY;2024-02-09;2025-02-03;360_gun_tek_taksit;reeskont;1;300;Kefalet;417297.6;0.1488
389107;9813;4;226788.15;30579.87;CNY;2024-02-24;2025-02-18;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;295060.02;0.8498
384186;9813;5;3950323.21;3950323.21;USD;2024-03-08;2026-02-26;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3678842.02;0.9128
396010;9813;6;3552926.41;118628.59;TRY;2024-04-10;2029-04-09;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3301643.64;0.1729
546439;9813;7;2245886.62;73887.57;TRY;2024-05-11;2025-05-06;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2168331.39;0.6118
499670;9813;8;33688.23;1108.31;TRY;2024-05-20;2026-05-10;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;36412.4;0.7737
369984;9813;9;3805458.59;125196.03;TRY;2024-05-23;2025-05-18;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;4383559.95;0.7899
487858;9813;10;679374.01;679374.01;USD;2024-08-11;2025-08-06;360_gun_tek_taksit;reeskont;0;200;Ipotek;615082.48;0.9167
394051;9813;11;3909946.33;4534487.31;EUR;2024-08-20;2025-08-15;360_gun_tek_taksit;reeskont;0;300;Kefalet;2219753.98;0.5716
455795;9813;12;997120.64;132276.27;CNY;2024-10-14;2029-10-13;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;953315.75;0.5046
157811;9813;13;222732.67;29547.32;CNY;2024-10-20;2025-10-15;360_gun_tek_taksit;reeskont;0;200;Ipotek;325812.58;0.4679
129963;9813;14;3328740.64;102563.54;TRY;2024-11-30;2026-11-20;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;3697595.26;0.9753
541063;9813;15;4994640.3;624719.67;CNY;2024-12-17;2026-12-07;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3420755.68;0.1037
297139;9813;16;232528.31;235108.73;EUR;2024-12-21;2026-12-11;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;270920.44;0.9224
453137;9813;17;2833439.91;2864883.28;EUR;2024-12-31;2029-12-30;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2349469.52;0.7377
154326;9813;18;977272.14;977272.14;USD;2025-02-28;2027-02-18;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1112852.77;0.9655
232732;9813;19;3483433.57;3483433.57;USD;2025-03-26;2026-03-21;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;3388989.72;0.0601
515807;9813;20;3968136.59;3864923.33;EUR;2025-04-19;2027-04-09;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3691971.1;0.8925
499362;9813;21;1654474.0;218286.83;CNY;2025-05-14;2030-05-13;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2075226.71;0.4789
307079;9813;22;4694551.88;4694551.88;USD;2025-08-16;2026-08-11;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;6839137.8;0.4585
355916;9813;23;1864141.9;56605.62;TRY;2025-08-21;2026-08-16;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;1870707.68;0.3417
510180;9813;24;2476703.21;2490856.77;EUR;2025-09-08;2026-09-03;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2284807.76;0.401
345123;9813;25;4622348.92;687046.13;CNY;2025-09-30;2026-09-25;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5048180.68;0.1841
533197;9813;26;3830097.56;3728618.51;EUR;2025-10-23;2030-10-22;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2262096.62;0.5731
428241;9813;27;3597770.24;3994058.37;EUR;2026-02-07;2027-02-02;360_gun_tek_taksit;reeskont;0;300;Kefalet;2778180.56;0.9185
423031;9813;28;2510855.52;2787421.89;EUR;2026-02-27;2031-02-26;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1330739.47;0.3318
270884;9897;1;1019759.8;1132327.29;EUR;2023-12-16;2030-12-14;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;810125.37;0.4428
539008;9897;2;115462.57;115462.57;USD;2024-02-07;2025-02-01;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;80440.07;0.7542
538253;9897;3;973292.98;131237.79;CNY;2024-02-19;2026-02-08;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;903534.12;0.3337
151018;9897;4;194670.89;25824.7;CNY;2024-10-01;2025-09-26;360_gun_tek_taksit;reeskont;0;300;Kefalet;276050.03;0.0391
284579;9897;5;4424151.5;610632.4;CNY;2025-01-07;2026-12-28;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3936820.41;0.1425
329154;9897;6;1626388.21;1626388.21;USD;2025-01-09;2026-01-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;974014.69;0.7019
448528;9897;7;4363062.98;4363062.98;USD;2025-04-06;2026-04-01;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4361292.2;0.4062
274411;9897;8;4489580.39;132788.54;TRY;2025-05-18;2027-05-08;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;5554388.19;0.7283
140921;9897;9;2194347.27;2568587.0;EUR;2025-05-23;2026-05-18;360_gun_tek_taksit;reeskont;0;300;Kefalet;1940133.06;0.7794
463718;9897;10;3041402.78;3041402.78;USD;2025-06-24;2027-06-14;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1979172.57;0.0275
505870;9897;11;90233.74;2479.76;TRY;2025-06-26;2026-06-21;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;70618.7;0.8394
525447;9897;12;2790193.96;377425.41;CNY;2025-07-02;2026-06-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;3997945.0;0.1137
381234;9897;13;32400.51;4382.77;CNY;2025-07-07;2027-06-27;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;18746.32;0.0413
405396;9897;14;3519614.17;3604957.93;EUR;2025-07-15;2027-07-05;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;2377939.97;0.0819
381642;9897;15;862342.82;25302.67;TRY;2025-07-21;2026-07-16;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;629347.96;0.7213
161087;9897;16;302338.33;44938.27;CNY;2025-09-28;2027-09-18;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;234749.29;0.6103
471893;9897;17;4424664.24;4307432.04;EUR;2025-10-02;2026-09-27;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5029018.87;0.5694
496894;9897;18;1151402.78;1151402.78;USD;2025-10-12;2027-10-02;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;646009.6;0.9507
547314;9897;19;3090672.95;362582.27;CNY;2025-10-13;2026-10-08;360_gun_tek_taksit;reeskont;0;300;Kefalet;3025531.18;0.4109
319877;9897;20;287587.81;36543.3;CNY;2025-12-15;2032-12-13;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;224481.83;0.466
261545;9897;21;1552851.96;1552851.96;USD;2025-12-30;2026-12-25;360_gun_tek_taksit;reeskont;0;200;Ipotek;1495574.55;0.8467
354392;9897;22;3829884.1;3829884.1;USD;2025-12-30;2026-12-25;360_gun_tek_taksit;reeskont;0;300;Kefalet;5651107.29;0.7468
137338;9897;23;4043651.12;547934.8;CNY;2026-01-14;2027-01-09;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;5912490.52;0.424
349088;10157;1;1565142.88;1565142.88;USD;2024-01-07;2025-12-27;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1137821.06;0.0647
224951;10157;2;1526990.92;1660545.21;EUR;2024-01-25;2025-01-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;771067.83;0.5278
434685;10157;3;1011815.16;136432.08;CNY;2024-02-05;2025-01-30;360_gun_tek_taksit;reeskont;0;200;Ipotek;906195.16;0.4928
512070;10157;4;4338582.43;4711949.56;EUR;2024-02-29;2031-02-27;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;6315115.26;0.4129
207688;10157;5;4739149.9;4984509.69;EUR;2024-04-26;2026-04-16;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;6742610.0;0.2954
255164;10157;6;1097651.38;1097651.38;USD;2024-05-23;2025-05-18;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;930741.25;0.0111
440590;10157;7;1324901.89;195011.49;CNY;2024-06-04;2025-05-30;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;1710759.42;0.3756
235812;10157;8;23413.53;3446.22;CNY;2024-06-16;2025-06-11;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;15788.46;0.0699
479447;10157;9;893492.82;28532.88;TRY;2024-07-02;2025-06-27;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;635970.75;0.1713
381778;10157;10;2543366.17;81220.08;TRY;2024-07-08;2025-07-03;360_gun_tek_taksit;reeskont;0;200;Ipotek;1632227.45;0.2379
248517;10157;11;3252879.46;108425.7;TRY;2024-08-11;2029-08-10;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4695223.6;0.5896
481031;10157;12;2910728.48;89344.8;TRY;2024-09-12;2026-09-02;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1768212.54;0.1647
314424;10157;13;1326577.34;183053.56;CNY;2024-11-09;2031-11-08;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1405596.47;0.396
297438;10157;14;3094776.97;3094776.97;USD;2024-11-18;2026-11-08;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;2247557.29;0.3376
189297;10157;15;3922472.62;541259.5;CNY;2024-11-24;2025-11-19;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4584213.68;0.0655
284880;10157;16;4557733.77;4877789.32;EUR;2024-11-29;2025-11-24;360_gun_tek_taksit;reeskont;0;200;Ipotek;5721454.52;0.1419
203957;10157;17;2593182.09;78561.75;TRY;2024-12-05;2026-11-25;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;2018849.66;0.5978
124665;10157;18;4428853.67;4543246.37;EUR;2025-01-20;2027-01-10;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3426941.9;0.6281
140940;10157;19;928491.04;952473.0;EUR;2025-01-28;2030-01-27;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;995247.67;0.5921
460182;10157;20;273262.79;280320.88;EUR;2025-01-29;2032-01-28;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;235137.4;0.1286
187730;10157;21;1083868.66;141571.03;CNY;2025-02-28;2027-02-18;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;877744.24;0.6972
167821;10157;22;832443.75;837200.9;EUR;2025-09-04;2026-08-30;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;685382.47;0.896
351844;10157;23;4318309.85;123019.66;TRY;2025-09-08;2027-08-29;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3257281.85;0.3178
445408;10157;24;2871949.89;2871949.89;USD;2025-09-18;2030-09-17;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3505915.98;0.3046
335794;10157;25;2039829.5;2039829.5;USD;2025-10-08;2026-10-03;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2645972.13;0.6249
503770;10157;26;2184826.17;2126938.85;EUR;2025-10-14;2026-10-09;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1946201.52;0.908
457375;10157;27;2988012.11;3238367.45;EUR;2025-11-15;2027-11-05;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2758721.7;0.8606
258042;10157;28;1499704.48;217316.8;CNY;2025-11-16;2027-11-06;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;811155.11;0.9449
447243;10157;29;3819733.51;3819733.51;USD;2025-11-19;2027-11-09;720_gun_4_taksit;yatirim_kredi;1;100;Banka Teminat Mektubu;5657146.5;0.6856
506305;10157;30;2095918.21;56546.95;TRY;2025-12-02;2026-11-27;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3061721.42;0.0751
379467;10157;31;285318.89;285318.89;USD;2026-01-16;2028-01-06;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;359299.05;0.9884
142309;10278;1;3819594.32;3819594.32;USD;2024-01-05;2024-12-30;360_gun_tek_taksit;reeskont;0;300;Kefalet;5479886.93;0.1322
435825;10278;2;1879241.52;1879241.52;USD;2024-01-17;2025-01-11;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;1345371.91;0.7294
373192;10278;3;136737.45;18987.03;CNY;2024-01-21;2025-01-15;360_gun_tek_taksit;reeskont;0;300;Kefalet;181128.67;0.1008
274428;10278;4;3544152.89;117380.15;TRY;2024-02-17;2029-02-15;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5107034.08;0.0198
241194;10278;5;1527529.25;50590.82;TRY;2024-02-25;2029-02-23;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1009263.51;0.1202
330009;10278;6;197171.03;197171.03;USD;2024-02-26;2025-02-20;360_gun_tek_taksit;reeskont;0;300;Kefalet;197036.37;0.6147
433060;10278;7;1127479.73;1127479.73;USD;2024-03-20;2025-03-15;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;940670.18;0.5257
209565;10278;8;1675591.41;1675591.41;USD;2024-05-20;2025-05-15;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1035894.85;0.2357
531229;10278;9;2202042.34;2202042.34;USD;2024-08-29;2025-08-24;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3074894.6;0.2609
389403;10278;10;1262799.91;1295127.12;EUR;2024-09-05;2031-09-04;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1687595.88;0.1914
178829;10278;11;733482.77;22514.25;TRY;2024-09-09;2025-09-04;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;899770.38;0.8292
420247;10278;12;1846798.94;248636.98;CNY;2024-09-18;2025-09-13;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1556109.11;0.558
189370;10278;13;4056427.74;507369.91;CNY;2024-12-15;2025-12-10;360_gun_tek_taksit;reeskont;0;300;Kefalet;4898693.99;0.8391
162266;10278;14;2250350.43;2275323.11;EUR;2024-12-19;2029-12-18;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1642223.16;0.8278
471952;10278;15;3097463.26;406461.66;CNY;2025-03-06;2026-03-01;360_gun_tek_taksit;reeskont;0;300;Kefalet;3220104.46;0.613
274891;10278;16;722169.74;94766.04;CNY;2025-03-14;2026-03-09;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;658622.94;0.5903
328603;10278;17;2672060.71;77629.47;TRY;2025-04-21;2027-04-11;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2088073.41;0.8255
401938;10278;18;4615430.41;136510.81;TRY;2025-05-09;2026-05-04;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3378895.74;0.1369
218532;10278;19;4433077.12;121827.66;TRY;2025-06-10;2032-06-08;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;5890564.44;0.5943
144411;10278;20;1209272.42;1209272.42;USD;2025-07-01;2026-06-26;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1785688.02;0.5648
149066;10278;21;2301047.34;2301047.34;USD;2025-07-30;2026-07-25;360_gun_tek_taksit;reeskont;0;300;Kefalet;1432826.11;0.1418
317745;10278;22;1070829.92;1070829.92;USD;2025-08-29;2026-08-24;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;1154768.43;0.5839
232615;10278;23;1424559.23;1424559.23;USD;2025-09-10;2027-08-31;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;762412.97;0.3539
126326;10278;24;98067.5;2540.64;TRY;2025-10-27;2027-10-17;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;93057.38;0.511
205064;10278;25;4030494.44;4474446.39;EUR;2026-02-02;2027-01-28;360_gun_tek_taksit;reeskont;0;200;Ipotek;2834006.73;0.6163
442619;10278;26;3328295.33;3694901.27;EUR;2026-02-22;2027-02-17;360_gun_tek_taksit;reeskont;0;300;Kefalet;3761454.88;0.881
396704;10278;27;4182380.26;669160.86;CNY;2026-02-25;2027-02-20;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;5131292.36;0.3055
376713;10340;1;574277.18;637669.5;EUR;2023-12-18;2024-12-12;360_gun_tek_taksit;reeskont;0;300;Kefalet;709215.39;0.7567
341840;10340;2;3469464.44;122011.3;TRY;2023-12-28;2025-12-17;720_gun_4_taksit;isletme_kredi;1;200;Ipotek;4065386.2;0.4213
268317;10340;3;1557036.59;1693218.75;EUR;2024-01-18;2025-01-12;360_gun_tek_taksit;reeskont;0;200;Ipotek;1063629.75;0.4066
364745;10340;4;2667142.45;91201.82;TRY;2024-03-23;2026-03-13;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;1578147.81;0.8915
368012;10340;5;3918046.53;576694.84;CNY;2024-06-18;2026-06-08;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;5432014.52;0.2635
487787;10340;6;4070381.01;135749.5;TRY;2024-06-19;2025-06-14;360_gun_tek_taksit;reeskont;0;300;Kefalet;2355045.7;0.2504
501303;10340;7;628653.34;657973.57;EUR;2024-07-21;2025-07-16;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;545928.89;0.4036
529215;10340;8;1599824.67;215386.51;CNY;2024-09-25;2029-09-24;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2152566.03;0.4952
489484;10340;9;3704365.31;113982.93;TRY;2024-10-13;2025-10-08;360_gun_tek_taksit;reeskont;0;200;Ipotek;3548850.06;0.8337
380113;10340;10;2534183.08;2628792.02;EUR;2024-10-22;2025-10-17;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2489566.74;0.8346
273424;10340;11;4049969.42;124785.69;TRY;2024-11-08;2026-10-29;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3014278.0;0.5295
180337;10340;12;952348.41;962916.85;EUR;2024-12-12;2031-12-11;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;672495.28;0.1816
421828;10340;13;524785.22;538339.88;EUR;2025-01-08;2026-01-03;360_gun_tek_taksit;reeskont;0;200;Ipotek;559410.3;0.4004
204478;10340;14;2191489.43;288536.0;CNY;2025-04-29;2027-04-19;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1357506.67;0.1811
358725;10340;15;1294197.8;1394481.14;EUR;2025-06-18;2027-06-08;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1127151.83;0.9391
274981;10340;16;3433148.26;100734.67;TRY;2025-07-03;2030-07-02;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2591718.3;0.3519
309702;10340;17;2549328.58;77411.66;TRY;2025-08-25;2026-08-20;360_gun_tek_taksit;reeskont;0;200;Ipotek;2157539.43;0.742
337173;10340;18;1294429.14;1301826.38;EUR;2025-09-03;2026-08-29;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;1768802.14;0.0729
210797;10340;19;4036759.66;473572.42;CNY;2025-10-14;2030-10-13;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;5224606.49;0.8471
512098;10340;20;4164299.81;529150.58;CNY;2025-12-08;2026-12-03;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;4058390.46;0.7937
202500;10340;21;3177811.67;85735.95;TRY;2025-12-09;2032-12-07;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2919215.95;0.0335
204273;10340;22;1036611.79;1017784.19;EUR;2025-12-25;2030-12-24;5_yil_9_taksit;yatirim_kredi;1;300;Kefalet;1379097.2;0.1831
316204;10340;23;4467009.58;129365.67;TRY;2026-01-16;2027-01-11;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2817621.21;0.1569
376630;10538;1;598149.82;664177.35;EUR;2023-12-26;2024-12-20;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;850732.62;0.067
253701;10538;2;3523880.53;489317.44;CNY;2024-01-28;2026-01-17;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3395948.13;0.5507
365899;10538;3;875210.49;875210.49;USD;2024-02-06;2031-02-04;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;712766.87;0.4722
301594;10538;4;509433.01;16872.11;TRY;2024-02-24;2025-02-18;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;479570.2;0.998
381493;10538;5;420522.62;420522.62;USD;2024-05-26;2031-05-25;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;362007.87;0.3666
247880;10538;6;3561336.51;3561336.51;USD;2024-06-08;2031-06-07;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5071781.36;0.1678
194687;10538;7;91782.93;91782.93;USD;2024-06-20;2025-06-15;360_gun_tek_taksit;reeskont;0;200;Ipotek;59649.71;0.3373
278264;10538;8;2487854.48;366185.76;CNY;2024-06-24;2025-06-19;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2436084.26;0.7423
319970;10538;9;4944276.27;4944276.27;USD;2024-07-09;2031-07-08;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5145938.03;0.6855
447727;10538;10;2350179.54;2350179.54;USD;2024-09-07;2026-08-28;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1927941.39;0.1472
