credit_id;collateral_id;relation_tp
388725;728180;POOL
484584;857295;POOL
484584;970532;POOL
230829;636091;POOL
230829;970532;DIRECT
212905;978213;CROSS
212905;645354;DIRECT
212905;938041;POOL
184572;645354;DIRECT
184572;930038;DIRECT
184572;791551;CROSS
319362;952525;POOL
442359;728180;CROSS
442359;752572;CROSS
442359;804721;POOL
191368;930038;DIRECT
191368;857295;DIRECT
158268;645354;POOL
260494;952525;POOL
260494;752572;DIRECT
260494;953053;POOL
396265;953053;CROSS
396265;938041;CROSS
379373;953053;POOL
379373;645354;DIRECT
483077;938041;POOL
483077;728180;DIRECT
483077;804721;DIRECT
414852;938041;DIRECT
381925;953053;DIRECT
381925;636091;CROSS
376994;712241;POOL
532020;891259;DIRECT
532020;903637;DIRECT
326848;891259;DIRECT
326848;712241;CROSS
326848;931443;CROSS
372806;712241;POOL
372806;891259;POOL
372806;903637;CROSS
259047;637406;CROSS
259047;802815;DIRECT
259047;771780;CROSS
364684;712241;POOL
364684;742052;POOL
322892;979452;DIRECT
206044;891259;DIRECT
206044;771780;DIRECT
350548;802815;DIRECT
350548;712241;DIRECT
394061;979452;CROSS
394061;931443;CROSS
211820;802815;DIRECT
211820;979452;CROSS
211820;712241;POOL
280155;637406;POOL
280155;931443;POOL
196673;637406;DIRECT
196673;771780;POOL
196673;979452;DIRECT
447322;802815;POOL
158027;742052;CROSS
237567;637406;POOL
203541;802815;POOL
203541;637406;CROSS
523153;903637;DIRECT
523153;637406;CROSS
420191;771780;POOL
420191;891259;DIRECT
420191;637406;CROSS
440509;979452;DIRECT
440509;637406;POOL
522312;903637;CROSS
522312;712241;POOL
252509;891259;CROSS
252509;903637;DIRECT
272993;998901;DIRECT
272993;926468;POOL
419914;753007;DIRECT
419914;650291;DIRECT
419914;600849;POOL
264169;923102;DIRECT
237568;892606;CROSS
237568;753007;POOL
237568;829064;POOL
293914;725709;DIRECT
165201;962851;POOL
441760;962851;POOL
441760;923102;POOL
441760;856479;CROSS
265397;856479;DIRECT
392279;962940;DIRECT
392279;892606;POOL
168733;962940;POOL
168733;962851;CROSS
265932;753007;CROSS
265932;892606;DIRECT
262660;962851;POOL
262660;829064;CROSS
404744;829064;DIRECT
526967;600849;DIRECT
526967;998901;DIRECT
432755;998901;DIRECT
432755;650291;POOL
524237;926468;CROSS
524237;797274;POOL
524237;923102;CROSS
156599;753007;CROSS
156599;702064;DIRECT
156599;797274;DIRECT
217542;892606;POOL
217542;650291;DIRECT
269493;829064;POOL
472156;892606;POOL
472156;962851;CROSS
215463;702064;POOL
415326;698749;POOL
152957;892606;DIRECT
152957;725709;POOL
152957;753007;DIRECT
509293;926468;POOL
509293;998901;CROSS
509293;962851;CROSS
271753;962851;CROSS
271753;797274;POOL
427007;769480;POOL
427007;609004;DIRECT
388617;937064;DIRECT
388617;916738;DIRECT
461588;916738;POOL
461588;937064;CROSS
461588;712514;DIRECT
460357;935874;CROSS
460357;916738;POOL
460357;926634;CROSS
143088;937064;POOL
143088;622836;CROSS
143088;740808;DIRECT
134778;918373;DIRECT
134778;609004;CROSS
461330;740808;POOL
503963;937064;DIRECT
506259;935930;POOL
506259;622836;POOL
506259;827305;DIRECT
189297;918373;DIRECT
191895;918373;CROSS
137517;918373;DIRECT
137517;926634;DIRECT
137517;935930;DIRECT
256997;712514;DIRECT
256997;918373;POOL
129762;916738;CROSS
129762;926634;DIRECT
308474;609004;DIRECT
308474;622836;DIRECT
308474;827305;CROSS
210807;712514;CROSS
210807;916738;POOL
210807;935930;CROSS
259214;918373;CROSS
259214;916738;DIRECT
305018;937064;DIRECT
447406;712514;CROSS
447406;935930;DIRECT
479059;935874;DIRECT
434590;827305;DIRECT
434590;937064;DIRECT
434590;609004;DIRECT
227689;609004;CROSS
227689;935930;DIRECT
227689;740808;DIRECT
402053;827305;DIRECT
402053;935874;POOL
414433;827305;CROSS
437243;935930;DIRECT
437243;769480;DIRECT
488960;916738;POOL
127380;916738;POOL
127380;935930;POOL
127380;609004;CROSS
148515;935930;POOL
439292;746051;DIRECT
439292;746827;POOL
430973;656253;CROSS
430973;737541;POOL
370603;746827;CROSS
370603;786582;CROSS
370603;676802;DIRECT
173641;655483;DIRECT
173641;830468;DIRECT
368980;788718;CROSS
368980;746827;CROSS
248517;830468;DIRECT
448847;656253;CROSS
448847;868170;CROSS
375433;746051;CROSS
196795;759992;DIRECT
196795;676802;DIRECT
541888;868170;POOL
541888;786582;DIRECT
443001;759992;CROSS
443001;746051;CROSS
443001;656253;CROSS
285886;788718;CROSS
285886;759992;DIRECT
285886;672959;POOL
535153;656253;POOL
535153;746051;DIRECT
535153;868170;CROSS
533411;746051;CROSS
533411;655483;POOL
368197;737541;CROSS
459707;676802;CROSS
459707;737541;POOL
219527;746827;POOL
219527;737541;POOL
283520;786582;POOL
268611;655483;CROSS
421445;676802;POOL
266958;868170;POOL
266958;786582;POOL
266958;746827;CROSS
531229;656253;CROSS
531229;788718;DIRECT
148576;737541;DIRECT
148576;656253;POOL
148576;786582;CROSS
385990;672959;DIRECT
218206;737541;CROSS
218206;676802;POOL
218754;868170;POOL
218754;785449;DIRECT
218754;746827;DIRECT
456522;909534;DIRECT
456522;788755;POOL
179775;980304;DIRECT
542859;931338;DIRECT
245114;931338;CROSS
179877;980304;CROSS
179877;955932;CROSS
178829;864250;CROSS
178829;899096;DIRECT
466902;948149;CROSS
175670;931338;CROSS
202275;931338;DIRECT
202275;948149;POOL
202275;899096;CROSS
530510;864250;CROSS
530510;955932;CROSS
530510;948149;CROSS
388589;909534;CROSS
417211;864250;CROSS
417211;909534;CROSS
421863;980304;POOL
421863;864250;POOL
313125;864250;DIRECT
313125;955932;CROSS
313125;788755;CROSS
202879;948149;DIRECT
202879;980304;POOL
202879;788755;POOL
168772;788755;CROSS
168772;909534;CROSS
168772;948149;CROSS
533782;955932;POOL
533782;931338;DIRECT
533782;948149;CROSS
234578;955932;CROSS
233111;899096;POOL
233111;909534;DIRECT
233111;948149;CROSS
266279;788755;CROSS
266279;980304;DIRECT
266279;931338;DIRECT
328598;788755;DIRECT
468930;788755;DIRECT
357006;955932;POOL
357006;948149;DIRECT
253052;980304;DIRECT
253052;864250;DIRECT
189806;931338;CROSS
163312;909534;DIRECT
163312;899096;DIRECT
170308;856729;DIRECT
276443;785659;POOL
467975;785659;CROSS
525565;855677;POOL
515546;860943;CROSS
263045;856729;CROSS
197432;621791;DIRECT
197432;649158;POOL
197432;726407;POOL
281224;860943;DIRECT
281224;649158;POOL
532610;986065;DIRECT
532610;650501;DIRECT
339799;650501;DIRECT
339799;986065;POOL
328179;649158;CROSS
328179;726407;CROSS
328179;640691;CROSS
411695;669976;POOL
363501;726407;DIRECT
189370;855677;CROSS
189370;650501;DIRECT
189370;649158;POOL
403925;640691;POOL
403925;726407;DIRECT
420330;856729;DIRECT
420330;785659;DIRECT
420330;647647;DIRECT
450046;650501;DIRECT
154436;621791;DIRECT
154436;649158;CROSS
154436;647647;POOL
373202;669976;CROSS
193471;621791;CROSS
193471;709001;DIRECT
193471;855677;POOL
274684;669976;POOL
279697;649158;DIRECT
279697;856729;DIRECT
146497;669976;CROSS
138786;785659;POOL
138786;855677;CROSS
138786;669976;CROSS
226476;709001;POOL
226476;855677;DIRECT
346412;709001;POOL
339223;986065;CROSS
339223;647647;POOL
444943;709001;CROSS
339498;856729;DIRECT
437267;866723;POOL
295452;960327;DIRECT
295452;858051;POOL
246337;986826;DIRECT
257790;858051;POOL
465845;858051;POOL
543283;932767;POOL
543283;635737;CROSS
242768;905951;CROSS
317304;960327;POOL
467331;861750;DIRECT
467331;635737;POOL
274677;755586;CROSS
274677;858051;CROSS
206264;861750;CROSS
206264;905951;DIRECT
254527;979188;POOL
254527;932767;CROSS
371036;865745;POOL
371036;858051;DIRECT
371036;979188;DIRECT
165627;866723;POOL
215876;932767;DIRECT
215876;979188;POOL
215876;635737;POOL
352888;678548;DIRECT
236582;802665;POOL
236582;621646;DIRECT
236582;948730;POOL
499682;621646;POOL
319329;678548;CROSS
508454;756233;POOL
508454;922304;DIRECT
486708;756233;POOL
355916;802665;POOL
355916;720257;DIRECT
355916;978837;CROSS
253691;843930;POOL
253691;652644;DIRECT
144107;756233;POOL
144107;623274;CROSS
256014;979109;CROSS
256014;720257;POOL
379506;922304;POOL
379506;678548;POOL
264473;623274;CROSS
264473;720257;CROSS
306511;678548;DIRECT
251389;734887;POOL
457966;678548;CROSS
457966;979109;POOL
328792;621646;POOL
328792;802665;CROSS
328792;978837;POOL
271764;734887;CROSS
271764;978837;DIRECT
443925;751587;CROSS
443925;720257;CROSS
211892;948730;CROSS
211892;751587;DIRECT
314269;802665;CROSS
314269;756233;POOL
362927;734887;DIRECT
362927;652644;CROSS
362927;756233;POOL
194896;623274;DIRECT
337806;652644;POOL
342407;979109;POOL
353975;751587;DIRECT
495735;751505;POOL
269724;782080;CROSS
269724;836900;CROSS
269724;852291;POOL
526116;990315;POOL
526116;932021;CROSS
420260;986970;CROSS
420260;952312;DIRECT
172574;712697;DIRECT
172574;986970;CROSS
198838;986970;DIRECT
198838;712697;CROSS
125845;966671;POOL
524356;829107;CROSS
524356;986970;POOL
524356;836900;POOL
491388;751505;DIRECT
459393;932021;DIRECT
422874;829107;CROSS
422874;793633;POOL
147615;835055;DIRECT
147615;652087;CROSS
188532;836900;DIRECT
188532;604553;POOL
308239;826826;CROSS
308239;712697;CROSS
425523;986970;CROSS
425523;932021;CROSS
258053;632294;DIRECT
371852;876458;DIRECT
371852;826826;POOL
371852;852291;DIRECT
422696;966671;POOL
323472;793633;CROSS
254562;826826;DIRECT
254562;835055;DIRECT
503781;966671;CROSS
503781;932021;CROSS
503781;952312;DIRECT
408181;604553;POOL
408181;712697;DIRECT
408181;652087;CROSS
328029;632294;DIRECT
513162;829107;DIRECT
513162;657803;POOL
323318;712697;POOL
294002;682687;DIRECT
294002;990698;DIRECT
363245;682687;POOL
277538;673628;DIRECT
277538;722750;POOL
277538;747921;DIRECT
319970;990698;DIRECT
543056;766829;POOL
543056;867329;CROSS
500600;867329;CROSS
148452;633171;CROSS
148452;987817;DIRECT
148452;682687;CROSS
165012;941980;DIRECT
165012;766829;DIRECT
165012;673628;POOL
542096;670137;POOL
542096;941980;CROSS
479684;682687;DIRECT
277994;766829;DIRECT
253701;722750;CROSS
253701;682687;POOL
253701;670137;DIRECT
128855;766829;POOL
344482;987817;DIRECT
530983;722750;CROSS
530983;987817;CROSS
530983;941980;CROSS
262407;747921;DIRECT
205410;747921;DIRECT
205410;990698;POOL
418733;633171;DIRECT
418733;670137;POOL
390209;905941;DIRECT
390209;722750;CROSS
390209;867329;POOL
509873;670137;CROSS
509873;682687;DIRECT
213987;673628;DIRECT
213987;747921;POOL
392947;987817;POOL
392947;722750;CROSS
496629;905941;POOL
496629;682687;DIRECT
496629;747921;POOL
413358;722750;DIRECT
413358;987817;DIRECT
139778;766829;POOL
139778;670137;POOL
474810;747921;DIRECT
474810;682687;POOL
124437;673628;CROSS
124437;722750;CROSS
300632;633171;POOL
158644;801236;POOL
158644;931823;CROSS
376713;935012;CROSS
376713;760543;DIRECT
376713;623468;POOL
136611;839919;CROSS
426176;839919;CROSS
156931;689458;POOL
156931;679365;CROSS
156931;999928;POOL
283948;689458;CROSS
283948;801236;POOL
283948;760543;DIRECT
203065;931823;POOL
203065;689458;POOL
122959;935012;DIRECT
122959;999928;POOL
361694;760543;DIRECT
361694;692246;POOL
361694;801236;DIRECT
490760;828783;POOL
369151;709673;CROSS
357764;760543;DIRECT
173786;692246;POOL
489463;828783;DIRECT
302412;623468;DIRECT
212154;689458;DIRECT
212154;692246;CROSS
506305;658332;CROSS
145063;658332;CROSS
145063;839919;POOL
145063;709673;POOL
419064;839919;CROSS
419064;999928;DIRECT
419064;931823;CROSS
507792;999928;POOL
507792;931823;DIRECT
251432;921847;DIRECT
251432;745487;DIRECT
122867;834138;POOL
122867;745487;CROSS
122867;931127;POOL
392250;750856;DIRECT
376820;945355;CROSS
309213;745487;POOL
540032;648931;DIRECT
540032;931127;POOL
419483;931127;CROSS
145380;945355;DIRECT
145380;809252;DIRECT
145380;612912;CROSS
463995;883342;POOL
514435;750856;POOL
514435;744207;DIRECT
334661;963973;CROSS
275923;612912;DIRECT
275923;809252;POOL
241961;745487;POOL
241961;931127;CROSS
268502;872589;CROSS
268502;648931;POOL
523878;872589;DIRECT
523878;809252;POOL
398164;834138;CROSS
398164;782162;DIRECT
175645;809252;CROSS
175645;648931;POOL
274949;834138;POOL
274949;914647;POOL
397776;872589;POOL
397776;834138;POOL
397776;744207;POOL
195090;945355;POOL
195090;782162;CROSS
202806;921847;POOL
202806;834138;DIRECT
203569;931127;CROSS
203569;750856;DIRECT
417701;914647;POOL
417701;963973;POOL
212327;848240;POOL
212327;819640;POOL
212327;923109;CROSS
128039;818047;CROSS
128039;837011;DIRECT
257861;818047;CROSS
257861;837011;POOL
257861;740419;POOL
389428;818848;CROSS
389428;818047;DIRECT
458000;631848;CROSS
417111;923109;DIRECT
417111;837011;CROSS
512085;999176;CROSS
512085;923109;CROSS
129767;999176;DIRECT
444568;837011;CROSS
444568;819640;DIRECT
121296;999176;CROSS
121296;819640;DIRECT
545726;631848;CROSS
545726;837011;POOL
545726;820395;DIRECT
357083;818047;DIRECT
289653;819640;DIRECT
366486;740419;POOL
366486;819640;DIRECT
146398;740419;CROSS
146398;819640;POOL
146398;770999;CROSS
496724;848240;CROSS
398189;631848;CROSS
295642;837011;POOL
295642;820395;POOL
249247;740419;CROSS
249247;848240;POOL
305829;923109;POOL
305829;770999;CROSS
305829;848240;CROSS
189197;820395;DIRECT
212706;818047;CROSS
212706;820395;POOL
477527;740419;POOL
477527;819640;POOL
401561;770999;DIRECT
401561;848240;CROSS
401561;818848;POOL
386512;826752;CROSS
132453;843629;CROSS
342196;756911;DIRECT
373192;832160;POOL
373192;753223;DIRECT
271693;753223;POOL
271693;832160;POOL
271693;843629;CROSS
494415;995987;DIRECT
419178;882510;DIRECT
419178;995027;CROSS
154402;753223;DIRECT
192394;832160;DIRECT
192394;995027;CROSS
284880;756911;CROSS
463618;657621;CROSS
463618;790371;DIRECT
463618;882510;POOL
494507;657621;DIRECT
349728;756911;POOL
174119;826752;DIRECT
174119;995987;POOL
321343;753223;CROSS
321343;826752;POOL
321343;995987;POOL
546113;790371;CROSS
546113;832160;DIRECT
386926;882510;DIRECT
386926;756911;CROSS
187607;843629;CROSS
187607;882510;CROSS
187607;790371;DIRECT
409221;995027;DIRECT
547706;790371;CROSS
547706;657621;DIRECT
547706;995987;CROSS
472395;832160;CROSS
472395;995987;POOL
172948;790371;DIRECT
319267;832160;DIRECT
319267;995987;DIRECT
319267;882510;DIRECT
222918;995027;DIRECT
222918;826752;DIRECT
392466;937703;POOL
392466;610843;POOL
392466;672150;DIRECT
235788;683677;POOL
235788;649854;POOL
440262;649854;DIRECT
440262;916821;POOL
169852;707511;POOL
169852;626258;CROSS
169852;618895;CROSS
376018;866822;DIRECT
376018;610843;DIRECT
376018;757122;POOL
144379;866822;DIRECT
386723;618895;CROSS
386723;618942;DIRECT
386723;649854;DIRECT
183062;626258;POOL
183062;866822;POOL
548319;618895;POOL
548319;672150;CROSS
144411;826426;CROSS
144411;618942;DIRECT
144411;883436;POOL
244591;683677;POOL
402995;618895;POOL
402995;672150;CROSS
402995;757122;CROSS
139052;916821;CROSS
441926;883436;POOL
441926;826426;DIRECT
501270;707511;POOL
501270;883436;POOL
209758;618942;DIRECT
209758;649854;CROSS
209758;916821;CROSS
482028;757122;CROSS
482028;618942;DIRECT
384375;757122;POOL
149448;672150;POOL
149448;626258;DIRECT
389107;883436;CROSS
389107;618942;CROSS
389107;707511;POOL
190359;826426;DIRECT
190359;649854;POOL
492319;757122;CROSS
120354;866822;CROSS
498636;757122;CROSS
287183;826426;CROSS
287183;937703;CROSS
287183;618895;CROSS
335429;618895;POOL
335429;610843;POOL
335429;826426;DIRECT
502716;618942;DIRECT
515893;672150;CROSS
515893;916821;DIRECT
460766;826426;CROSS
460766;757122;POOL
158057;742010;CROSS
158057;955118;DIRECT
158057;782878;POOL
354224;945780;POOL
354224;765751;POOL
337287;718548;DIRECT
337287;762324;POOL
423067;762324;CROSS
423067;742010;POOL
423067;718548;CROSS
140547;765751;DIRECT
140547;804214;CROSS
429744;804214;CROSS
429744;991299;DIRECT
429744;782878;POOL
181983;945780;POOL
178121;765751;CROSS
274411;804214;POOL
274411;945780;DIRECT
417680;718548;DIRECT
417680;742010;DIRECT
355367;742010;CROSS
355367;804214;CROSS
355367;920002;CROSS
192767;945780;POOL
139790;991299;POOL
139790;718548;POOL
499670;718548;CROSS
407885;920002;CROSS
202635;804214;POOL
355162;762324;CROSS
355162;738084;CROSS
355162;955118;POOL
355355;955118;DIRECT
355355;920002;CROSS
319877;762324;DIRECT
319877;955118;DIRECT
176682;762324;CROSS
176682;738084;DIRECT
291593;782878;DIRECT
291593;718548;POOL
291593;920002;DIRECT
401046;945780;POOL
435012;738084;DIRECT
435012;804214;POOL
435012;991299;DIRECT
440501;804835;POOL
440501;824154;POOL
440501;912350;CROSS
452606;970781;POOL
452606;855070;POOL
521530;824154;CROSS
521530;766753;DIRECT
521530;970781;DIRECT
405985;629741;DIRECT
405985;721394;POOL
405985;639027;DIRECT
183628;736694;POOL
284496;686870;POOL
284496;970781;CROSS
330020;915574;DIRECT
330020;640189;DIRECT
359310;912350;POOL
456162;824154;POOL
368563;823466;POOL
368563;721394;POOL
300245;824154;CROSS
300245;823466;DIRECT
300245;721394;CROSS
291948;915574;POOL
291948;824154;DIRECT
472600;876265;CROSS
473580;824154;DIRECT
473580;970781;CROSS
520767;823466;POOL
520767;876265;DIRECT
520767;734751;POOL
517537;876265;DIRECT
517537;629741;DIRECT
245242;876265;DIRECT
245242;768132;POOL
546633;734751;POOL
458984;629741;DIRECT
458984;734751;CROSS
458984;823466;DIRECT
450464;970781;POOL
450464;766753;POOL
450464;912137;POOL
376378;876265;CROSS
376378;629741;POOL
376378;824154;CROSS
351932;855070;CROSS
140521;797163;DIRECT
140521;608720;CROSS
140521;864771;CROSS
376617;928735;DIRECT
376617;893393;POOL
357748;759452;POOL
357748;864771;POOL
522186;893393;DIRECT
522186;759452;CROSS
522186;607521;CROSS
365899;835137;CROSS
365899;734121;DIRECT
365899;893393;DIRECT
537770;928735;DIRECT
537770;886672;POOL
537770;930554;DIRECT
260815;876823;CROSS
260815;835137;DIRECT
171699;607521;CROSS
369366;712938;CROSS
369366;723263;DIRECT
369366;797163;CROSS
501200;797522;CROSS
501200;758297;DIRECT
159531;864771;POOL
159531;607521;DIRECT
159531;734121;POOL
439228;961021;CROSS
189471;758297;CROSS
389997;835137;CROSS
389997;864771;DIRECT
134111;928735;POOL
204373;797163;POOL
204373;712938;CROSS
511809;734121;CROSS
511809;758297;DIRECT
511809;876823;POOL
385063;759452;CROSS
385063;797163;POOL
466512;797522;CROSS
466512;723263;CROSS
260232;876823;POOL
260232;835137;POOL
165353;797522;CROSS
522347;607521;POOL
522347;712938;DIRECT
341907;759452;CROSS
224390;893393;POOL
224390;608720;CROSS
224390;930554;POOL
174107;745243;CROSS
174107;984207;CROSS
190192;603269;DIRECT
190192;627639;DIRECT
190192;794292;DIRECT
515185;856637;DIRECT
258097;984207;POOL
258097;899818;CROSS
258097;950834;CROSS
331209;874396;CROSS
331209;856637;CROSS
160793;950834;DIRECT
236259;984207;POOL
236259;874396;CROSS
236259;672522;POOL
545877;672522;POOL
545877;874396;POOL
421490;938167;POOL
421490;794292;CROSS
207664;627639;POOL
524451;856637;POOL
524451;794292;CROSS
524451;984207;CROSS
450766;672522;DIRECT
340109;803149;CROSS
125024;856637;DIRECT
125024;950834;DIRECT
125024;726038;POOL
379943;672522;DIRECT
379943;764089;CROSS
379943;899818;DIRECT
416915;627639;CROSS
416915;803149;DIRECT
416915;874396;DIRECT
414466;803149;CROSS
414466;874396;DIRECT
311373;745243;POOL
311373;938167;CROSS
533884;853239;CROSS
533884;938167;CROSS
533884;803149;CROSS
304842;649152;POOL
531235;626424;CROSS
470112;768019;POOL
470112;689495;DIRECT
470112;895359;DIRECT
454590;689495;CROSS
454590;614221;CROSS
454590;768019;POOL
210581;670306;DIRECT
210581;754007;DIRECT
210581;618306;DIRECT
304077;929519;CROSS
304077;799418;CROSS
214391;799418;CROSS
458683;618306;POOL
411425;712541;CROSS
411425;614221;POOL
411425;929519;DIRECT
177337;895359;CROSS
138244;669471;DIRECT
286030;640327;DIRECT
286030;754007;DIRECT
418883;662103;CROSS
418883;618306;CROSS
166835;689495;DIRECT
166835;670306;CROSS
166835;626424;DIRECT
314098;662103;CROSS
227223;799418;POOL
227223;648588;DIRECT
245393;618306;CROSS
245393;754007;DIRECT
245393;662103;POOL
194538;689495;DIRECT
194538;754007;POOL
194538;649152;POOL
286220;662103;POOL
141970;649152;CROSS
141970;669471;CROSS
236392;648588;DIRECT
146972;669471;DIRECT
146972;662103;POOL
381334;669471;POOL
381334;670306;POOL
381334;754007;DIRECT
401622;626424;POOL
401622;772389;CROSS
401622;799418;DIRECT
540005;712541;POOL
126482;768019;POOL
126482;689495;POOL
196571;618306;CROSS
196571;768019;POOL
196571;669471;DIRECT
281001;929519;DIRECT
281001;712541;CROSS
289454;663494;CROSS
235971;869566;DIRECT
235971;663494;DIRECT
270407;961071;DIRECT
270407;623153;DIRECT
270407;778489;CROSS
